0; 0; 2011; Toyota Camry; 5; 12 trips; $60; https://turo.com/us/en-us/car-rental/san-francisco-ca/toyota/camry/703726?searchId=kaEETFyx
0; 0; 2015; Mercedes-Benz CLA-Class; 5; 6 trips; $65; https://turo.com/us/en-us/car-rental/south-san-francisco-ca/mercedes-benz/cla-class/714439?searchId=kaEETFyx
0; 0; 2013; Toyota Camry; 5; 31 trips; $44; https://turo.com/us/en-us/car-rental/burlingame-ca/toyota/camry/317150?searchId=kaEETFyx
1; 0; 2012; FIAT 500; 5; 76 trips; $49; https://turo.com/us/en-us/car-rental/san-mateo-ca/fiat/500/437015?searchId=kaEETFyx
1; 0; 2007; Nissan Sentra; 5; 44 trips; $35; https://turo.com/us/en-us/car-rental/oakland-ca/nissan/sentra/663729?searchId=kaEETFyx
0; 0; 2018; INFINITI Q50; 5; 53 trips; $70; https://turo.com/us/en-us/car-rental/burlingame-ca/infiniti/q50/368506?searchId=kaEETFyx
0; 0; 2015; Honda Accord Hybrid; 5; 1 trip; $55; https://turo.com/us/en-us/car-rental/millbrae-ca/honda/accord-hybrid/735908?searchId=kaEETFyx
1; 0; 2014; Volkswagen Golf; 5; 39 trips; $63; https://turo.com/us/en-us/car-rental/san-francisco-ca/volkswagen/golf/501962?searchId=kaEETFyx
0; 0; 2011; Nissan Cube; 5; 50 trips; $33; https://turo.com/us/en-us/car-rental/burlingame-ca/nissan/cube/479885?searchId=kaEETFyx
1; 1; 2015; Porsche Macan; 5; 31 trips; $148; https://turo.com/us/en-us/suv-rental/burlingame-ca/porsche/macan/608346?searchId=kaEETFyx
0; 0; 2015; Honda Accord; 5; 8 trips; $70; https://turo.com/us/en-us/car-rental/san-francisco-ca/honda/accord/491852?searchId=kaEETFyx
1; 0; 2012; Ferrari California; 5; 8 trips; $449; https://turo.com/us/en-us/car-rental/burlingame-ca/ferrari/california/711541?searchId=kaEETFyx
1; 1; 2017; Volkswagen Jetta; 5; 77 trips; $54; https://turo.com/us/en-us/car-rental/oakland-ca/volkswagen/jetta/339970?searchId=kaEETFyx
